Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Cover_Type,Wilderness_Area,Soil_Type
2703.0,34,10,228.0,49,2218,219.0,218,134,2048,Douglas-fir,3,32
2898.0,88,22,360.0,117,1243,246.0,199,71,830,Aspen,3,32
3389.5,148,9,755.0,117,3501,232.0,240,139,1289,Krummholz,3,37
2653.0,82,13,85.0,7,2148,237.0,217,108,2070,Douglas-fir,3,10
2554.0,160,11,67.0,9,1717,231.0,242,141,1680,Ponderosa Pine,3,4
2520.0,344,12,42.0,4,1371,195.0,221,164,1290,Douglas-fir,3,17
3367.0,126,21,446.0,117,2002,250.0,220,87,1539,Krummholz,1,39
3389.5,157,14,552.0,117,2140,235.0,241,134,426,Krummholz,3,38
3389.5,196,7,175.0,19,2864,219.0,246,162,458,Krummholz,3,40
2756.0,357,16,361.0,72,2843,192.0,209,152,1318,Aspen,3,32
2613.0,43,10,30.0,4,2117,222.0,219,131,2108,Douglas-fir,3,10
2627.0,211,20,30.0,5,2047,200.0,254,183,2121,Ponderosa Pine,3,17
3335.0,134,27,384.0,102,1956,250.0,209,64,1548,Krummholz,1,39
3268.0,128,12,285.0,70,1624,239.0,233,122,1558,Lodgepole Pine,1,29
3371.0,353,13,760.0,100,1234,196.0,216,157,1677,Krummholz,3,38
3389.5,175,9,240.0,0,2442,225.0,245,153,300,Krummholz,3,38
3389.5,187,8,0.0,0,2711,221.0,246,159,424,Krummholz,3,38
3334.0,11,15,395.0,95,3270,203.0,207,139,2379,Krummholz,3,32
2767.0,351,12,450.0,90,2800,199.0,220,159,1412,Aspen,3,32
2608.0,82,11,95.0,14,1976,235.0,220,115,2041,Douglas-fir,3,4
2538.0,337,22,95.0,14,1348,169.5,204,174,1291,Douglas-fir,3,10
2551.0,344,15,150.0,35,1273,188.0,214,164,1201,Douglas-fir,3,10
2570.0,119,18,283.0,117,300,248.0,222,95,190,Ponderosa Pine,3,4
2848.0,316,17,162.0,50,3187,172.0,223,190,446,Lodgepole Pine,3,10
2773.0,355,10,492.0,96,2801,203.0,222,157,1448,Aspen,3,32
2533.0,97,4,30.0,-3,1489,226.0,234,143,1473,Douglas-fir,3,17
3372.0,344,16,762.5,101,1195,186.0,213,165,1905,Krummholz,3,38
3386.0,351,14,762.5,47,1315,195.0,215,158,1630,Krummholz,3,38
3351.0,20,13,451.0,112,3210,210.0,211,135,2345,Krummholz,3,32
2534.0,329,10,67.0,-2,1449,197.0,229,171,1445,Douglas-fir,3,10
2571.0,317,12,335.0,101,700,187.0,229,182,641,Douglas-fir,3,2
3136.0,90,14,216.0,-32,1224,241.0,216,101,1114,Lodgepole Pine,1,29
3043.0,39,13,762.5,117,2899,220.0,210,122,1064,Lodgepole Pine,3,31
2780.0,358,5,424.0,68,2949,211.0,230,156,1319,Aspen,3,32
3363.0,125,27,402.0,117,2112,253.0,201,64,1381,Krummholz,1,39
3389.5,359,9,430.0,73,1560,206.0,223,155,1300,Krummholz,3,38
3389.5,104,2,234.0,70,1718,222.0,236,150,1075,Krummholz,3,38
3383.0,162,12,390.0,19,2347,231.0,243,142,457,Krummholz,3,38
3382.0,184,10,362.0,18,2398,222.0,247,157,437,Krummholz,3,38
3095.0,52,16,762.5,117,2911,227.0,203,105,1328,Lodgepole Pine,3,32
2873.0,342,8,268.0,75,3273,205.0,229,163,553,Lodgepole Pine,3,32
2816.0,63,16,120.0,37,3270,232.0,205,100,757,Lodgepole Pine,3,24
2559.0,125,9,42.0,5,1756,236.0,234,128,1809,Ponderosa Pine,3,4
3388.0,190,7,134.0,-4,2911,220.0,245,160,424,Krummholz,3,38
3389.5,172,13,762.5,76,3354,228.0,246,147,1112,Krummholz,3,36
3378.0,36,15,543.0,117,3121,218.0,207,121,2251,Krummholz,3,39
3242.0,139,9,170.0,2,2917,234.0,238,135,765,Spruce/Fir,1,23
3283.0,91,15,242.0,50,1999,242.0,215,99,1425,Krummholz,1,39
3216.0,337,5,277.0,35,376,208.0,232,163,1236,Spruce/Fir,3,23
3382.0,166,12,366.0,117,2208,230.0,244,144,618,Krummholz,3,38
3389.5,203,12,762.5,76,3245,214.0,250,170,1350,Krummholz,3,38
2578.0,117,15,30.0,-6,1937,245.0,225,105,2024,Douglas-fir,3,17
2559.0,345,5,108.0,12,1566,209.0,231,160,1638,Aspen,3,2
3315.0,92,21,313.0,82,2093,247.0,203,75,1345,Krummholz,1,39
3235.0,22,3,175.0,11,150,218.0,233,153,1237,Spruce/Fir,3,32
3389.5,334,12,762.5,72,1423,192.0,224,171,1622,Krummholz,3,38
3389.5,16,9,371.0,86,1650,212.0,222,146,1273,Krummholz,3,38
2885.0,28,9,351.0,87,3363,217.0,220,138,624,Lodgepole Pine,3,32
2810.0,26,9,283.0,48,3204,216.0,220,140,1140,Lodgepole Pine,3,32
3389.5,348,13,762.5,66,1320,194.0,217,161,1786,Krummholz,3,38
3372.0,180,5,30.0,0,2768,222.0,243,156,591,Krummholz,3,38
3373.0,197,6,0.0,0,2821,219.0,245,162,571,Krummholz,3,38
2590.0,202,5,503.0,117,679,218.0,244,163,698,Ponderosa Pine,3,2
3270.0,88,19,182.0,37,2012,245.0,205,82,1379,Krummholz,1,39
3389.5,349,13,762.5,74,1359,195.0,218,161,1745,Krummholz,3,38
3389.5,22,10,272.0,90,1752,214.0,218,140,1167,Krummholz,3,38
3350.0,115,22,42.0,11,1910,251.0,213,78,1015,Krummholz,3,39
3364.0,216,4,162.0,0,2605,215.0,244,165,571,Krummholz,3,38
3372.0,200,7,67.0,-3,2888,218.0,246,164,514,Krummholz,3,38
3389.5,156,10,762.5,55,3290,232.0,241,140,992,Krummholz,3,38
3171.0,146,15,762.5,21,3121,239.0,237,123,2672,Lodgepole Pine,3,33
2559.0,315,6,85.0,3,1652,205.0,235,170,1771,Douglas-fir,3,2
3195.0,72,5,0.0,0,2608,226.0,230,138,920,Spruce/Fir,1,23
3368.0,177,4,30.0,-1,2850,222.0,242,156,577,Krummholz,3,38
3233.0,139,13,658.0,19,2995,239.0,236,124,3059,Lodgepole Pine,3,32
3262.0,85,19,153.0,29,2014,244.0,203,81,1358,Krummholz,1,39
3073.0,270,11,60.0,16,1500,192.0,244,192,1682,Spruce/Fir,3,23
3319.0,210,27,108.0,35,2143,177.0,249,187,836,Krummholz,3,39
3339.0,207,27,162.0,85,2188,191.0,252,182,816,Krummholz,3,39
3387.0,210,8,564.0,117,3449,214.0,248,169,150,Spruce/Fir,3,31
3389.5,214,7,762.5,55,3093,214.0,247,169,1385,Krummholz,3,38
2585.0,29,11,30.0,3,1900,216.0,216,134,2047,Douglas-fir,3,2
2564.0,344,7,134.0,2,1637,206.0,229,162,1783,Aspen,3,2
2530.0,128,14,339.0,75,361,243.0,230,113,492,Ponderosa Pine,3,4
3389.5,343,9,762.5,93,1423,202.0,227,163,1677,Krummholz,3,38
3389.5,0,7,514.0,109,1693,210.0,228,155,1290,Krummholz,3,40
3389.5,0,7,484.0,109,1708,210.0,228,155,1266,Krummholz,3,40
3389.5,10,7,395.0,108,1756,213.0,227,151,1195,Krummholz,3,40
3389.5,156,9,762.5,117,3208,231.0,241,142,1001,Krummholz,3,38
3389.5,200,6,762.5,117,3055,218.0,246,163,1418,Krummholz,3,38
3343.0,128,17,762.5,104,2916,246.0,227,105,2554,Spruce/Fir,3,33
2587.0,27,13,67.0,5,1865,214.0,212,132,2024,Douglas-fir,3,11
2579.0,31,11,150.0,7,1747,217.0,216,133,1907,Douglas-fir,3,11
2573.0,104,4,361.0,26,1339,226.0,234,143,1500,Aspen,3,2
2880.0,250,27,295.0,117,2481,169.5,239,216,741,Lodgepole Pine,3,13
2992.0,261,9,0.0,0,2070,199.0,245,185,1307,Spruce/Fir,3,21
3389.5,358,7,666.0,114,1650,209.0,227,156,1399,Krummholz,3,40
3358.0,229,9,60.0,7,2672,207.0,248,178,691,Krummholz,3,38
3389.5,170,12,762.5,117,2888,229.0,245,147,2138,Krummholz,3,38
2939.0,53,11,762.5,117,3255,227.0,215,121,793,Lodgepole Pine,3,10
3389.5,7,8,612.0,117,1704,211.0,225,151,1333,Krummholz,3,40
2577.0,36,4,319.0,23,1442,220.0,230,147,1632,Aspen,3,2
2843.0,59,25,256.0,117,1844,230.0,186,70,757,Aspen,3,33
3299.0,97,27,60.0,5,2123,252.0,186,64,799,Krummholz,3,39
3267.0,210,27,108.0,26,2270,183.0,251,187,702,Krummholz,3,39
3298.0,211,26,162.0,38,2357,190.0,253,187,671,Krummholz,3,39
3345.0,228,13,30.0,-5,2682,200.0,252,187,641,Krummholz,3,38
3378.0,155,12,762.5,117,3140,234.0,241,137,990,Krummholz,3,38
2674.0,103,23,162.0,35,2297,251.0,204,68,2542,Ponderosa Pine,3,11
2624.0,302,12,30.0,11,2117,186.0,234,189,2307,Douglas-fir,3,10
2576.0,45,3,382.0,24,1377,220.0,233,150,1584,Aspen,3,2
3175.0,150,10,85.0,-4,2407,233.0,240,137,966,Spruce/Fir,1,23
2846.0,74,25,247.0,117,1855,240.0,186,64,732,Aspen,3,33
3260.0,102,27,30.0,-2,2186,253.0,193,64,741,Krummholz,3,39
3345.0,157,7,150.0,-20,2971,228.0,241,146,604,Krummholz,3,38
3233.0,128,13,577.0,117,2783,241.0,231,117,3303,Lodgepole Pine,3,33
2767.0,145,8,228.0,37,2611,231.0,239,140,2100,Aspen,3,11
3237.0,190,8,30.0,-3,2270,220.0,247,160,671,Krummholz,3,22
2615.0,27,11,212.0,11,1842,215.0,217,137,2060,Douglas-fir,3,10
2578.0,58,4,424.0,22,1366,223.0,230,143,1605,Aspen,3,2
2823.0,99,24,180.0,101,1934,251.0,199,64,649,Aspen,3,13
3313.0,216,13,60.0,-5,2620,207.0,252,179,541,Krummholz,3,38
3321.0,210,12,0.0,0,2689,211.0,251,174,543,Krummholz,3,38
2861.0,99,19,270.0,117,1865,248.0,210,82,680,Aspen,3,13
3330.0,93,27,162.0,67,2174,250.0,186,64,743,Krummholz,3,39
2977.0,0,16,696.0,117,3030,195.0,209,150,878,Lodgepole Pine,3,10
2850.0,97,23,240.0,117,1905,250.0,200,65,638,Aspen,3,13
2836.0,91,24,210.0,114,1932,248.0,194,64,618,Aspen,3,13
3289.0,240,19,0.0,0,2569,181.0,252,205,503,Krummholz,3,38
3354.0,174,12,762.5,115,2713,227.0,246,150,1900,Krummholz,3,38
2586.0,41,10,492.0,22,1355,221.0,219,132,1639,Aspen,3,11
3127.0,186,13,182.0,6,2084,221.0,249,158,641,Spruce/Fir,1,22
3256.0,93,26,95.0,16,2297,250.0,191,64,618,Krummholz,3,39
3368.0,174,7,762.5,117,2780,224.0,244,153,1529,Krummholz,3,38
3243.0,120,22,558.0,117,2631,251.0,215,81,2732,Spruce/Fir,3,33
2736.0,145,12,67.0,6,2467,237.0,238,130,2215,Aspen,3,11
2656.0,348,18,42.0,9,2063,183.0,207,160,2440,Douglas-fir,3,10
2634.0,15,14,351.0,26,1742,207.0,210,138,2012,Douglas-fir,3,10
3211.0,210,23,488.0,-21,2089,195.0,254,184,1008,Lodgepole Pine,1,29
3338.0,180,12,762.5,117,2925,224.0,247,154,1115,Krummholz,3,33
3177.0,180,13,306.0,61,2580,224.0,248,153,3123,Lodgepole Pine,3,33
2741.0,93,10,95.0,11,2493,236.0,225,120,2173,Aspen,3,11
2837.0,110,19,242.0,117,1947,249.0,215,87,573,Aspen,3,13
2669.0,346,18,42.0,11,2059,183.0,209,163,2514,Douglas-fir,3,10
2546.0,87,9,466.0,43,1050,233.0,226,125,1415,Aspen,3,17
2653.0,91,9,361.0,36,1789,235.0,226,122,2156,Douglas-fir,3,2
2644.0,108,6,430.0,29,1739,231.0,233,136,2072,Douglas-fir,3,2
3312.0,206,11,277.0,44,3174,213.0,250,171,607,Spruce/Fir,3,38
3327.0,168,12,762.5,117,2565,230.0,245,145,1937,Krummholz,3,39
2794.0,119,24,124.0,75,2069,252.0,212,73,446,Lodgepole Pine,3,13
3013.0,270,12,95.0,14,1848,189.0,244,194,1412,Spruce/Fir,3,23
3131.0,270,1,488.0,67,1187,215.0,239,161,1099,Spruce/Fir,3,23
3319.0,175,13,762.5,117,2530,227.0,247,149,1974,Krummholz,3,31
2674.0,80,4,297.0,38,1813,225.0,232,142,2290,Ponderosa Pine,3,2
2868.0,71,27,153.0,68,752,235.0,186,64,677,Lodgepole Pine,1,29
3310.0,181,10,762.5,117,2482,223.0,247,156,2098,Krummholz,3,31
3310.0,174,10,762.5,117,2475,226.0,245,152,2155,Krummholz,3,31
2889.0,47,23,335.0,117,1897,221.0,186,86,618,Aspen,3,33
3093.0,177,19,277.0,20,2431,225.0,247,146,3378,Lodgepole Pine,3,33
2595.0,47,8,360.0,56,1320,223.0,223,135,1724,Lodgepole Pine,3,4
2830.0,90,27,180.0,105,2055,249.0,186,64,457,Aspen,3,13
3389.5,86,27,342.0,117,2405,234.0,186,64,607,Krummholz,3,39
3244.0,145,8,258.0,44,3037,231.0,239,140,277,Spruce/Fir,3,22
3219.0,127,9,603.0,103,2377,236.0,234,128,2642,Spruce/Fir,3,33
3072.0,178,22,331.0,41,2423,224.0,246,143,3175,Lodgepole Pine,3,33
3044.0,156,22,391.0,63,1849,239.0,236,116,1482,Spruce/Fir,1,29
2934.0,51,27,360.0,117,1926,221.0,186,66,618,Aspen,3,13
3233.0,190,13,366.0,33,3192,219.0,250,161,418,Spruce/Fir,3,22
3304.0,173,17,541.0,102,2846,228.0,246,144,1018,Lodgepole Pine,3,36
3035.0,128,15,420.0,68,2563,244.0,229,110,2750,Lodgepole Pine,3,33
2829.0,192,13,674.0,99,2792,218.0,250,163,1871,Ponderosa Pine,3,10
2941.0,89,27,360.0,117,1944,248.0,186,64,612,Aspen,3,13
2827.0,91,27,180.0,102,2089,248.0,186,64,437,Aspen,3,13
2822.0,162,18,631.0,92,2725,235.0,242,131,1936,Ponderosa Pine,3,4
2679.0,104,9,295.0,-18,1824,236.0,229,124,2553,Douglas-fir,3,2
2668.0,123,15,324.0,-21,1782,244.0,228,110,2498,Douglas-fir,3,2
2866.0,92,27,240.0,117,2058,249.0,186,64,488,Aspen,3,13
2810.0,296,21,300.0,-36,2591,169.5,229,210,175,Spruce/Fir,3,33
3220.0,195,5,451.0,72,792,219.0,244,160,499,Spruce/Fir,3,32
3389.5,238,10,762.5,117,2140,201.0,249,185,1027,Krummholz,3,38
2577.0,180,20,256.0,42,1431,223.0,248,148,2058,Ponderosa Pine,3,4
3104.0,233,12,150.0,40,1503,200.0,251,186,1129,Spruce/Fir,3,23
2918.0,216,12,762.5,117,2582,207.0,252,179,1354,Lodgepole Pine,3,34
2717.0,132,13,300.0,6,1987,241.0,233,120,2661,Douglas-fir,3,4
3151.0,31,11,60.0,0,1736,217.0,216,133,277,Spruce/Fir,1,23
2835.0,276,27,319.0,-24,2646,169.5,231,216,182,Spruce/Fir,3,33
3262.0,255,7,641.0,28,630,203.0,245,180,649,Spruce/Fir,3,32
3332.0,307,2,750.0,117,778,213.0,237,163,1138,Krummholz,3,32
2920.0,194,12,642.0,76,2659,218.0,250,164,1786,Aspen,3,26
2986.0,156,16,762.5,117,2605,236.0,240,129,1414,Lodgepole Pine,3,34
2681.0,150,8,301.0,96,1829,230.0,240,142,2672,Douglas-fir,3,2
2578.0,171,17,150.0,39,1275,230.0,245,141,1915,Ponderosa Pine,3,4
3225.0,79,24,300.0,21,1981,243.0,189,64,800,Spruce/Fir,1,22
3007.0,98,15,458.0,117,1888,244.0,217,99,780,Aspen,3,13
3323.0,5,11,525.0,89,721,206.0,219,150,1653,Krummholz,3,31
3389.5,191,11,762.5,117,1989,220.0,249,162,1200,Krummholz,3,38
2915.0,169,12,582.0,71,2619,229.0,245,145,1849,Aspen,3,26
2943.0,84,27,342.0,117,1996,246.0,186,64,661,Aspen,3,13
2889.0,105,27,277.0,117,2063,253.0,192,64,571,Aspen,3,13
2862.0,112,27,228.0,117,2109,254.0,198,64,511,Aspen,3,13
3286.0,322,6,658.0,96,696,205.0,234,168,725,Spruce/Fir,3,32
3375.0,269,12,762.5,117,1048,189.0,244,195,2190,Spruce/Fir,3,32
2900.0,220,12,762.5,117,2491,206.0,251,181,1436,Aspen,3,34
2525.0,147,16,85.0,16,1057,239.0,237,123,1719,Ponderosa Pine,3,4
3338.0,172,2,603.0,43,924,220.0,239,156,1377,Krummholz,3,32
2837.0,106,20,638.0,117,2652,249.0,211,81,1874,Ponderosa Pine,3,10
2751.0,129,16,457.0,117,2617,245.0,229,107,2079,Aspen,3,10
2541.0,185,15,60.0,2,1167,222.0,249,156,1921,Ponderosa Pine,3,4
3335.0,200,6,589.0,40,966,218.0,245,163,1283,Krummholz,3,32
2884.0,146,22,762.5,107,2437,244.0,230,102,1470,Aspen,3,13
2653.0,185,27,180.0,68,1776,214.0,247,149,2750,Ponderosa Pine,3,4
2657.0,180,26,182.0,73,1729,219.0,246,143,2697,Ponderosa Pine,3,4
2839.0,111,27,170.0,95,2167,254.0,189,64,524,Aspen,3,13
3323.0,75,27,153.0,117,2754,225.0,186,64,400,Krummholz,3,39
2774.0,127,14,469.0,117,2670,243.0,230,112,2038,Ponderosa Pine,3,10
3195.0,11,20,150.0,20,1624,194.0,195,133,331,Spruce/Fir,1,22
2898.0,121,27,228.0,117,2122,251.0,186,64,618,Aspen,3,13
2882.0,133,27,216.0,117,2140,248.0,190,64,626,Aspen,3,13
3068.0,13,3,85.0,4,1906,216.0,233,154,1292,Spruce/Fir,3,22
3353.0,283,8,480.0,42,841,199.0,241,181,1657,Krummholz,3,32
3389.5,197,13,666.0,117,2321,216.0,251,166,912,Spruce/Fir,3,32
2942.0,151,27,376.0,117,1928,242.0,227,96,837,Aspen,3,13
2893.0,205,13,234.0,34,2371,212.0,252,172,2270,Lodgepole Pine,3,26
2875.0,145,11,361.0,33,2397,236.0,238,131,2067,Aspen,3,26
2876.0,127,27,762.5,98,2326,253.0,210,66,1595,Aspen,3,13
2868.0,129,27,212.0,117,2105,252.0,211,67,674,Aspen,3,13
2856.0,124,27,190.0,110,2135,254.0,202,64,646,Aspen,3,13
3348.0,8,8,516.0,19,750,211.0,223,150,2192,Krummholz,3,31
2921.0,260,22,762.5,117,2290,169.5,246,216,1674,Aspen,3,13
2840.0,104,23,558.0,117,2462,251.0,204,68,1981,Ponderosa Pine,3,10
2669.0,125,15,212.0,35,2352,244.0,228,108,2356,Aspen,3,4
2663.0,147,17,210.0,29,2324,240.0,236,119,2377,Aspen,3,4
2554.0,34,7,0.0,0,1273,219.0,225,142,2364,Douglas-fir,3,17
3004.0,315,6,212.0,22,2735,204.0,235,170,685,Spruce/Fir,3,32
3010.0,75,17,108.0,14,1966,238.0,207,94,3450,Spruce/Fir,3,26
2846.0,237,8,762.5,83,2250,206.0,247,178,1654,Aspen,3,17
2868.0,293,12,762.5,117,2250,185.0,237,192,1667,Aspen,3,13
2858.0,137,25,726.0,79,2240,249.0,222,86,1687,Aspen,3,13
2837.0,133,19,757.0,59,2233,247.0,227,100,1682,Aspen,3,13
2849.0,263,12,762.5,84,2220,189.0,246,196,1687,Aspen,3,17
2799.0,100,21,450.0,117,2443,249.0,206,74,2082,Ponderosa Pine,3,10
2651.0,184,24,90.0,44,1945,218.0,248,150,2713,Ponderosa Pine,3,4
2879.0,144,16,247.0,117,2011,241.0,235,119,792,Aspen,3,13
2855.0,100,24,162.0,110,2101,251.0,199,64,711,Aspen,3,13
3033.0,43,16,180.0,17,1892,221.0,204,113,3532,Spruce/Fir,3,26
2924.0,173,27,680.0,117,2224,224.0,239,126,1812,Krummholz,3,4
2676.0,158,20,175.0,47,2430,237.0,239,123,2335,Ponderosa Pine,3,10
2633.0,164,27,60.0,26,1905,233.0,235,114,2755,Ponderosa Pine,3,4
2872.0,157,16,242.0,117,2010,236.0,241,130,805,Aspen,3,13
2866.0,143,16,212.0,115,2040,241.0,235,117,778,Aspen,3,13
3355.0,265,3,323.0,29,878,213.0,240,166,2010,Krummholz,3,32
3262.0,229,5,762.5,117,1860,213.0,244,169,2356,Spruce/Fir,3,31
2847.0,129,23,659.0,69,2185,250.0,219,84,1749,Aspen,3,13
2825.0,216,8,731.0,53,2165,212.0,248,172,1740,Aspen,3,17
2831.0,236,7,752.0,66,2162,208.0,246,176,1741,Aspen,3,17
2634.0,130,15,90.0,0,2279,243.0,230,112,2461,Aspen,3,4
3184.0,30,23,350.0,117,1236,207.0,186,104,319,Spruce/Fir,1,22
3346.0,201,8,270.0,35,969,217.0,247,165,1771,Spruce/Fir,3,32
2884.0,33,8,30.0,3,2210,219.0,222,139,2701,Lodgepole Pine,3,26
2648.0,140,19,95.0,19,2353,244.0,231,108,2420,Ponderosa Pine,3,4
2617.0,122,15,85.0,13,2045,244.0,227,107,2656,Ponderosa Pine,3,4
3024.0,314,25,552.0,74,2964,169.5,212,202,499,Spruce/Fir,3,33
3351.0,221,5,256.0,23,942,214.0,244,167,1982,Krummholz,3,32
3353.0,237,5,268.0,24,938,211.0,244,170,2012,Krummholz,3,32
2825.0,131,17,624.0,48,2121,245.0,229,106,1806,Aspen,3,13
2870.0,173,27,573.0,117,2148,222.0,238,125,1917,Krummholz,3,4
2625.0,79,8,30.0,-8,2230,231.0,225,126,2524,Douglas-fir,3,17
2594.0,328,19,85.0,6,1650,171.0,214,182,2897,Douglas-fir,3,10
2616.0,7,16,120.0,33,1571,199.0,206,142,2888,Douglas-fir,3,10
3355.0,249,4,258.0,21,964,211.0,242,170,2044,Krummholz,3,32
2834.0,127,23,566.0,56,2101,251.0,219,83,1842,Aspen,3,13
3108.0,236,23,67.0,26,2731,173.0,253,210,1292,Lodgepole Pine,3,33
3128.0,67,9,485.0,102,1681,229.0,222,125,3482,Spruce/Fir,3,24
2813.0,253,10,618.0,56,2046,198.0,247,187,1860,Aspen,3,17
2905.0,290,22,655.0,117,2040,169.5,231,214,1875,Aspen,3,13
3180.0,334,11,90.0,13,1310,194.0,225,170,153,Spruce/Fir,3,23
3268.0,185,9,210.0,40,1243,222.0,246,158,1006,Spruce/Fir,3,21
3321.0,222,7,150.0,10,1140,211.0,247,172,1630,Krummholz,3,21
3346.0,72,8,350.0,24,997,230.0,224,127,2616,Krummholz,3,31
3077.0,214,14,0.0,0,2784,206.0,253,180,1222,Lodgepole Pine,3,23
2902.0,99,11,180.0,15,2112,238.0,225,117,2870,Lodgepole Pine,3,26
2836.0,184,11,0.0,0,2075,223.0,248,157,2432,Aspen,3,17
2820.0,275,18,604.0,59,2014,170.0,242,210,1890,Aspen,3,17
2616.0,89,11,30.0,0,2144,237.0,222,115,2631,Douglas-fir,3,17
2875.0,288,27,618.0,117,1980,169.5,225,216,1926,Aspen,3,13
3329.0,255,5,90.0,11,1148,209.0,243,172,1756,Krummholz,3,38
3344.0,279,5,127.0,5,1090,207.0,240,172,1994,Krummholz,3,32
2630.0,329,24,95.0,21,1897,169.5,203,184,2678,Douglas-fir,3,10
2656.0,342,23,190.0,53,1616,169.5,199,168,2744,Douglas-fir,3,10
3193.0,49,5,150.0,7,1354,222.0,229,143,190,Spruce/Fir,3,23
2839.0,288,27,541.0,85,1922,169.5,223,216,1981,Aspen,3,13
2774.0,185,22,319.0,108,2021,218.0,249,153,2151,Lodgepole Pine,3,10
2623.0,344,16,90.0,12,2003,187.0,214,165,2631,Douglas-fir,3,24
2630.0,335,21,95.0,19,1945,169.5,207,176,2639,Douglas-fir,3,24
3267.0,28,15,616.0,117,1019,213.0,207,126,466,Spruce/Fir,1,22
3202.0,25,11,390.0,117,1001,215.0,216,137,680,Spruce/Fir,1,22
3311.0,262,7,30.0,0,1261,204.0,244,179,1618,Krummholz,3,38
2809.0,162,13,30.0,4,2001,232.0,243,139,2356,Aspen,3,26
2795.0,175,9,430.0,38,1914,225.0,245,153,2016,Aspen,3,17
2739.0,159,22,210.0,73,2120,237.0,237,118,2326,Ponderosa Pine,3,4
2720.0,144,23,190.0,72,2177,245.0,228,98,2388,Ponderosa Pine,3,4
2626.0,345,13,120.0,15,2052,193.0,218,164,2594,Douglas-fir,3,24
2798.0,143,5,0.0,0,1994,227.0,239,145,2337,Aspen,3,17
2646.0,335,25,150.0,35,1958,169.5,198,176,2575,Douglas-fir,3,24
2796.0,214,2,0.0,0,1948,217.0,240,160,2321,Aspen,3,17
2748.0,17,10,0.0,0,2024,212.0,219,144,1018,Lodgepole Pine,3,23
2751.0,343,16,30.0,7,2233,185.0,213,166,882,Spruce/Fir,3,23
3158.0,95,10,240.0,6,3048,237.0,225,118,977,Spruce/Fir,3,32
2814.0,28,5,60.0,-2,1889,218.0,230,148,2496,Aspen,3,26
2646.0,108,6,0.0,0,2215,231.0,233,136,2493,Douglas-fir,3,17
2652.0,37,11,162.0,19,2177,219.0,215,129,2493,Douglas-fir,3,10
2653.0,343,21,212.0,42,2060,173.0,204,166,2502,Douglas-fir,3,24
2710.0,334,27,242.0,99,1826,169.5,187,179,2536,Douglas-fir,3,10
2722.0,345,24,268.0,111,1768,169.5,194,163,2548,Douglas-fir,3,10
3220.0,82,14,247.0,66,3328,239.0,214,103,819,Spruce/Fir,3,32
2802.0,218,21,120.0,24,1860,193.0,254,191,2230,Lodgepole Pine,3,26
2851.0,233,24,390.0,106,1774,174.0,253,209,2130,Aspen,3,13
2744.0,123,20,277.0,64,1842,249.0,221,91,2248,Lodgepole Pine,3,10
2724.0,332,27,268.0,113,1819,169.5,192,180,2506,Douglas-fir,3,10
3348.0,292,10,134.0,14,1302,191.0,238,187,2001,Spruce/Fir,3,32
3162.0,111,17,295.0,8,3046,247.0,219,95,1003,Lodgepole Pine,3,32
3313.0,78,17,762.5,117,1434,240.0,206,91,3113,Spruce/Fir,3,33
2789.0,105,9,0.0,0,1850,236.0,229,123,2376,Aspen,3,17
2674.0,330,24,85.0,30,2221,169.5,202,183,2430,Douglas-fir,3,10
2669.0,51,21,170.0,37,2190,225.0,189,88,2432,Douglas-fir,3,10
2714.0,322,24,272.0,103,1900,169.5,208,193,2461,Douglas-fir,3,10
3035.0,147,5,30.0,0,2639,227.0,239,147,1350,Lodgepole Pine,3,23
2818.0,247,22,313.0,73,1719,169.5,250,214,2190,Aspen,3,13
3251.0,138,7,85.0,4,1739,232.0,238,138,2084,Spruce/Fir,3,32
2774.0,257,18,242.0,22,1702,174.0,248,211,2223,Aspen,3,17
2649.0,283,3,0.0,0,2030,211.0,239,167,2385,Douglas-fir,3,17
3217.0,25,20,108.0,7,2029,205.0,192,117,1772,Spruce/Fir,3,24
2784.0,63,11,60.0,0,1756,230.0,218,121,2446,Aspen,3,26
2702.0,324,22,127.0,56,2132,169.5,211,188,2341,Douglas-fir,3,10
2778.0,0,3,30.0,1,1712,215.0,234,156,2420,Aspen,3,17
2706.0,44,22,255.0,62,2145,219.0,187,92,2312,Douglas-fir,3,10
2749.0,302,17,361.0,54,1840,170.0,230,199,2348,Douglas-fir,3,10
3052.0,300,11,499.0,78,2905,188.0,235,188,1129,Spruce/Fir,3,23
3178.0,39,23,95.0,24,2438,214.0,186,94,1490,Spruce/Fir,3,24
2996.0,65,15,671.0,115,1679,233.0,207,102,2899,Lodgepole Pine,3,33
2747.0,235,21,108.0,8,1559,179.0,253,206,2375,Aspen,3,17
2698.0,318,18,162.0,51,1944,170.0,221,189,2230,Douglas-fir,3,10
2755.0,333,20,424.0,115,1974,170.0,210,177,2233,Douglas-fir,3,10
3119.0,198,26,85.0,23,2993,202.0,251,169,1114,Spruce/Fir,3,33
2719.0,323,18,216.0,73,1959,173.0,219,185,2195,Douglas-fir,3,10
3290.0,327,14,323.0,62,1710,185.0,223,177,845,Spruce/Fir,3,31
